StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q28,Q11,Q12,Q13,Q9,Q14,Q29,Q10_1,Q10_2,Q10_3,Q10_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27_1,Q27_2,Q27_3,Q27_4,Q2,Q3,Q4,Q5,Q6,Q15,Q17,Q18,Q19,Q20
5/25/21 11:51,5/25/21 12:09,IP Address,73.102.194.37,100,1098,TRUE,5/25/21 12:09,R_3I6KjnKID1walav,,,,,39.23179626,-85.88839722,anonymous,EN,,,,,,,,Yes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,45 - 54,"$40,000 - $49,999",4 year degree,Asian,Independent,Neutral,Democrats,6 years,"Ram Nath Kovind, Gotabaya Rajapaksa, Arif Alvi",The Trans-Pacific Partnership
5/25/21 12:03,5/25/21 12:09,IP Address,67.160.221.98,100,380,TRUE,5/25/21 12:09,R_2QyzguSMNFRftBf,,,,,37.72009277,-121.9189987,anonymous,EN,,,,,,,Yes,,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,55 - 64,"$100,000 - $149,999",Professional degree,White,Democrat,Neutral,Democrats,6 years,I don't know,I don't know
5/25/21 12:06,5/25/21 12:09,IP Address,73.143.38.204,100,219,TRUE,5/25/21 12:09,R_1nZaMvj0MJgmElY,,,,,41.74899292,-72.69039917,anonymous,EN,,,,,Yes,,,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Neutral,democrat,I don't know,I don't know,I don't know
5/25/21 11:49,5/25/21 12:09,IP Address,71.232.108.190,100,1205,TRUE,5/25/21 12:09,R_zcAiHTpiPmTyAPD,,,,,41.74310303,-72.68270111,anonymous,EN,,,,,Yes,,,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat disagree,25 - 34,"$30,000 - $39,999",Some college,White,Democrat,Moderately involved,democratic,6,"modi,imran khan, biden",I don't know
5/25/21 12:06,5/25/21 12:09,IP Address,12.204.36.3,100,177,TRUE,5/25/21 12:09,R_2cAFvq9QLy6EnLr,,,,,32.89750671,-96.1230011,anonymous,EN,,,Yes,,,,,,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,25 - 34,"$30,000 - $39,999",High school graduate,White,Republican,Highly involved,Democrats,6 years,"Emmanuel Macron, Moon Jai-In, Xi Jiping",Trans Pacific Partnership
5/25/21 12:04,5/25/21 12:09,IP Address,74.91.72.255,100,324,TRUE,5/25/21 12:09,R_3fuxEjl3Q8Kxpvi,,,,,36.67640686,-89.98629761,anonymous,EN,,,Yes,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,45 - 54,"$60,000 - $69,999",4 year degree,Black or African American,Democrat,Highly involved,Democrats ,six yeras ,"Ilir Meta,  Ashraf Ghani, Abdelaziz Djerad",The Trans-Pacific Partnership 
5/25/21 12:02,5/25/21 12:09,IP Address,179.183.218.108,100,447,TRUE,5/25/21 12:09,R_3PL8dH6qnucDKhI,,,,,-27.61470032,-48.49760437,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$20,000 - $29,999",4 year degree,Other,Independent,Moderately involved,Dem,8 years,"Bolsonaro, Macron, Merkel ",I don't know
5/25/21 11:45,5/25/21 12:10,IP Address,157.49.82.253,100,1498,TRUE,5/25/21 12:10,R_12ExeIHLXwuGQNk,,,,,12.89959717,80.22088623,anonymous,EN,,,,,,Yes,,,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,25 - 34,"$10,000 - $19,999",Professional degree,Asian,Republican,Neutral,I don't know.,six year," Xi Jinping, Vladimir Putin, Ashraf Ghani",I don't know.
5/25/21 11:52,5/25/21 12:10,IP Address,162.192.93.213,100,1041,TRUE,5/25/21 12:10,R_1FDhVAVqH4YmUFp,,,,,29.94810486,-90.20700073,anonymous,EN,,,,,,Yes,,,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,"$40,000 - $49,999",4 year degree,White,Independent,Moderately involved,I don't know.,I don't know,I don't know,I don't know
5/25/21 12:04,5/25/21 12:10,IP Address,74.72.142.129,100,359,TRUE,5/25/21 12:10,R_25SgMkINYtkmFLR,,,,,41.59469604,-74.50360107,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,35 - 44,"$80,000 - $89,999",High school graduate,White,Democrat,Highly involved,democrats,6,I don't know,I don't know
5/25/21 12:07,5/25/21 12:10,IP Address,68.204.203.77,100,183,TRUE,5/25/21 12:10,R_REODbHlr9IhAFLX,,,,,28.52740479,-81.60119629,anonymous,EN,,Yes,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,35 - 44,"$40,000 - $49,999",Some college,Asian,Republican,Moderately involved,democrats,4 year,"putin, qi ping, fidel castro",i don't know
5/25/21 11:59,5/25/21 12:10,IP Address,46.12.176.9,100,627,TRUE,5/25/21 12:10,R_1db4veK6TMuzZhO,,,,,40.6381073,22.94549561,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,35 - 44,"$60,000 - $69,999",2 year degree,White,Republican,Moderately involved,Democrats,six years,"Emmanuel Macron, Angela Merkel, Boris Johnson",rans-Pacific Partnership
5/25/21 11:57,5/25/21 12:10,IP Address,70.179.211.39,100,796,TRUE,5/25/21 12:10,R_2qt9N1EA9AGhVSk,,,,,39.13290405,-95.70230103,anonymous,EN,Yes,,,,,,,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Strongly disagree,Strongly disagree,45 - 54,"$70,000 - $79,999",4 year degree,Other,Independent,Moderately involved,Democrats,6 years,"Xi Jinping, Jair Bolsonaro, Vladimir Putin",I don't know
5/25/21 11:47,5/25/21 12:10,IP Address,45.87.214.71,100,1404,TRUE,5/25/21 12:10,R_3PLyUhjyGczwEJu,,,,,25.78059387,-80.18260193,anonymous,EN,,Yes,,,,,,,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly disagree,Neither agree nor disagree,35 - 44,"$40,000 - $49,999",Professional degree,Asian,Independent,Moderately involved,I don't know,6 Years,"Ram Nath Kovind, Xi Jinping, Hassan Rouhani",Trans-Pacific Partnership (for international political purpose)
5/25/21 12:00,5/25/21 12:10,IP Address,172.102.202.138,100,580,TRUE,5/25/21 12:10,R_2uwJgdPWcTehMpi,,,,,25.77029419,-80.2071991,anonymous,EN,,,Yes,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$20,000 - $29,999",Professional degree,White,Republican,Moderately involved,GOOD,GOOD,GOOD,GOOD
5/25/21 12:07,5/25/21 12:10,IP Address,50.231.89.151,100,175,TRUE,5/25/21 12:10,R_1dGp4hHwv1ukcCs,,,,,33.89830017,-84.58930206,anonymous,EN,Yes,,,,,,,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,25 - 34,"$70,000 - $79,999",Professional degree,White,Democrat,Moderately involved,I don't know,I don't know,I don't know,I don't know
5/25/21 12:09,5/25/21 12:10,IP Address,185.244.38.193,100,115,TRUE,5/25/21 12:10,R_2ZK7sLNgKkxz5p4,,,,,33.95599365,-118.3887024,anonymous,EN,,,,,,Yes,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Highly involved,Democrat,5,I don't know.,I don't know.
5/25/21 11:55,5/25/21 12:11,IP Address,68.63.36.26,100,953,TRUE,5/25/21 12:11,R_pH5bQY6olKXvO5X,,,,,30.456604,-84.32230377,anonymous,EN,,,,Yes,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,35 - 44,"$40,000 - $49,999",Professional degree,White,Republican,Moderately involved,United States,6,"Algeria,Burkina Faso,Cape Verde",The Paradise Project.
5/25/21 12:01,5/25/21 12:11,IP Address,91.132.137.206,100,585,TRUE,5/25/21 12:11,R_1I4zESd3SzCOkZk,,,,,40.71569824,-74,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat disagree,Somewhat disagree,25 - 34,"$70,000 - $79,999",4 year degree,Black or African American,Democrat,Moderately involved,Democrats,6 years,"Emmanuel Macron,Vladimir ,Andres Manuel Lopez ",I dont know
5/25/21 12:08,5/25/21 12:11,IP Address,63.75.240.131,100,167,TRUE,5/25/21 12:11,R_2zTLJt1phvlLdfc,,,,,42.58360291,-83.49890137,anonymous,EN,,,,,,Yes,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Neutral,"""i don't know""","""i don't know""","""i don't know""","""i don't know"""
5/25/21 12:08,5/25/21 12:11,IP Address,67.186.145.183,100,179,TRUE,5/25/21 12:11,R_3CJVDcDvLO2zLHy,,,,,41.26860046,-72.96510315,anonymous,EN,,,,,,,Yes,,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Neutral,Democratic party,I don't know,I don't know,I don't know
5/25/21 12:09,5/25/21 12:11,IP Address,12.198.49.131,100,145,TRUE,5/25/21 12:11,R_1eRJ2000XGupfzi,,,,,32.7203064,-117.1551971,anonymous,EN,,Yes,,,,,,,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat disagree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,"$60,000 - $69,999",Professional degree,White,Independent,Neutral,i don't know,i don't know,i don't know,i don't know
5/25/21 12:07,5/25/21 12:11,IP Address,212.162.150.222,100,226,TRUE,5/25/21 12:11,R_094tnxSOxKeF0m5,,,,,41.87770081,-87.63760376,anonymous,EN,,,,,,,Yes,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Moderately involved,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 12:03,5/25/21 12:11,IP Address,49.37.211.93,100,485,TRUE,5/25/21 12:11,R_1LIGPvK8kb2P0Xw,,,,,12.89959717,80.22088623,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,25 - 34,"$80,000 - $89,999",4 year degree,White,Democrat,Highly involved,DEMOCRATIC,6 YEARS,"JOE BIDE, ASRAF GHANI, XI JINPING",TRANS PACIFIC- PARTNER SHIP
5/25/21 12:10,5/25/21 12:12,IP Address,185.191.228.142,100,101,TRUE,5/25/21 12:12,R_3F596OD0AjhVQs1,,,,,41.87770081,-87.63760376,anonymous,EN,,,,Yes,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,25 - 34,"$80,000 - $89,999",4 year degree,White,Democrat,Not very involved,I don't know.,6,I don't know.,I don't know.
5/25/21 12:07,5/25/21 12:12,IP Address,65.36.62.175,100,265,TRUE,5/25/21 12:12,R_1Fx20qFkBH2zZy6,,,,,33.09509277,-96.88050079,anonymous,EN,,,,,,,Yes,,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly Agree,Strongly disagree,35 - 44,"$60,000 - $69,999",4 year degree,Black or African American,Democrat,Moderately involved,"Democrats have held a majority in the House of Representatives since January 3, 2019, as a result of the 2018 elections, when they won 235 seats.",A senator's term of office is six years and approximately one-third of the total membership of the Senate is elected every two years.,"Dictators or leaders of one-party states, whether popularly elected or not, are also often called presidents. ",The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. 
5/25/21 12:09,5/25/21 12:12,IP Address,24.20.234.241,100,152,TRUE,5/25/21 12:12,R_3e3MdTZsr1PerF9,,,,,45.63780212,-122.5238953,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,45 - 54,"$20,000 - $29,999",4 year degree,White,Democrat,Moderately involved,birthday party,I don't Kow,modi,I dont know
5/25/21 11:54,5/25/21 12:12,IP Address,157.97.134.30,100,1078,TRUE,5/25/21 12:12,R_30la2UyGozDpgQE,,,,,40.58329773,-74.27700043,anonymous,EN,,Yes,,,,,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,"More than $150,000",Professional degree,White,Democrat,Moderately involved,DEMOCRATS,6 YEARS,"EDI RAMA, ASHRAF GHANI, LLIR META",THE TRANS PACIFIC PARTNERSHIP
5/25/21 11:52,5/25/21 12:12,IP Address,174.61.174.237,100,1168,TRUE,5/25/21 12:12,R_3IcvcL6Da5RwD6A,,,,,47.14349365,-122.1678009,anonymous,EN,,,,,,,Yes,,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,45 - 54,"$40,000 - $49,999",4 year degree,White,Democrat,Highly involved,Democrat,Six years,I don't know,TTP was the centerpiece of President Barack Obama's strategic pivot to Asia
5/25/21 11:48,5/25/21 12:12,IP Address,47.135.214.83,100,1396,TRUE,5/25/21 12:12,R_2eRupBJiUIYcwUl,,,,,35.48750305,-81.17549896,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Moderately involved,I don't know,five years,I don't know,Trans-pacific Partnership
5/25/21 11:46,5/25/21 12:12,IP Address,61.2.77.222,100,1530,TRUE,5/25/21 12:12,R_3lRoc6IfxM0JCf8,,,,,9.932693481,78.11410522,anonymous,EN,,,,,Yes,,,,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$90,000 - $99,999",Professional degree,Asian,Democrat,Neutral,2020 United States House of Representatives elections,6," Scott Morrison AustraliaArgentina	President – Alberto Fernández  Austria	President – Alexander Van der Bellen	Federal Chancellor – Sebastian Kurz  Azerbaijan	President – Ilham Aliyev",Trans-Pacific Partnership
5/25/21 12:07,5/25/21 12:12,IP Address,184.187.92.101,100,286,TRUE,5/25/21 12:12,R_28GkIHCMBhrAAjj,,,,,37.27589417,-79.8839035,anonymous,EN,,,,,Yes,,,,Strongly disagree,Strongly disagree,Strongly Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Strongly disagree,Somewhat disagree,Strongly Agree,Strongly disagree,Strongly disagree,25 - 34,"$20,000 - $29,999",High school graduate,White,Independent,Moderately involved,Democrat,6 years,I don't know,Trans Pacific Partnership
5/25/21 12:08,5/25/21 12:12,IP Address,74.83.38.63,100,261,TRUE,5/25/21 12:12,R_XCkGQXCwZi4wCHL,,,,,39.06970215,-84.29160309,anonymous,EN,,,,,,,,Yes,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,35 - 44,"$100,000 - $149,999",4 year degree,White,Republican,Moderately involved,rebublican,6 years,"Vladimir Putin, Joe Biden, Xi Jinping",I don't know
5/25/21 12:07,5/25/21 12:12,IP Address,208.221.41.166,100,295,TRUE,5/25/21 12:12,R_2zIpoveXiNOf3OA,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,Yes,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,35 - 44,"$70,000 - $79,999",4 year degree,White,Democrat,Neutral,235,six,I don't know,trans-pacific partnership
5/25/21 12:07,5/25/21 12:12,IP Address,136.32.139.47,100,300,TRUE,5/25/21 12:12,R_scxvqthrYKG4Bj3,,,,,39.03529358,-94.46360016,anonymous,EN,,,Yes,,,,,,Somewhat agree,Strongly disagree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly disagree,Somewhat agree,55 - 64,"$50,000 - $59,999",4 year degree,White,Democrat,Highly involved,Democratic,6 years,"Macron, Merkel and Trudeau",Trans Pacific Partnership
5/25/21 12:04,5/25/21 12:12,IP Address,209.209.43.164,100,507,TRUE,5/25/21 12:12,R_3g613NV6uk4MuQJ,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,Yes,,,,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,25 - 34,"$50,000 - $59,999",4 year degree,White,Independent,Neutral,democrats,6 years,"Narendra Modi,Hassan Rouhani,Mustafa AlKadhimi",i don't know
5/25/21 12:07,5/25/21 12:12,IP Address,47.204.35.119,100,341,TRUE,5/25/21 12:12,R_2VNDkdn1yVR6nSy,,,,,28.0980072,-81.49490356,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Somewhat disagree,Strongly disagree,45 - 54,"More than $150,000",4 year degree,White,Republican,Highly involved,Democrats,6 years,Netanahue Boris Johnson  Putin,I don't know
